file,word,speaker,gender
26/6_26_40.wav,6,26,female
26/5_26_35.wav,5,26,female
26/6_26_0.wav,6,26,female
26/2_26_24.wav,2,26,female
26/6_26_14.wav,6,26,female
26/6_26_22.wav,6,26,female
26/0_26_48.wav,0,26,female
26/2_26_17.wav,2,26,female
26/5_26_0.wav,5,26,female
26/1_26_42.wav,1,26,female
26/4_26_3.wav,4,26,female
26/0_26_7.wav,0,26,female
26/8_26_6.wav,8,26,female
26/3_26_9.wav,3,26,female
26/8_26_7.wav,8,26,female
26/7_26_48.wav,7,26,female
26/9_26_20.wav,9,26,female
26/2_26_0.wav,2,26,female
26/1_26_22.wav,1,26,female
26/4_26_37.wav,4,26,female
26/6_26_38.wav,6,26,female
26/9_26_7.wav,9,26,female
26/5_26_39.wav,5,26,female
26/8_26_0.wav,8,26,female
26/9_26_3.wav,9,26,female
26/0_26_21.wav,0,26,female
26/0_26_45.wav,0,26,female
26/2_26_48.wav,2,26,female
26/2_26_32.wav,2,26,female
26/5_26_5.wav,5,26,female
26/0_26_17.wav,0,26,female
26/8_26_12.wav,8,26,female
26/1_26_30.wav,1,26,female
26/2_26_42.wav,2,26,female
26/2_26_13.wav,2,26,female
26/0_26_22.wav,0,26,female
26/9_26_23.wav,9,26,female
26/0_26_32.wav,0,26,female
26/2_26_31.wav,2,26,female
26/6_26_29.wav,6,26,female
26/5_26_24.wav,5,26,female
26/7_26_16.wav,7,26,female
26/9_26_42.wav,9,26,female
26/3_26_18.wav,3,26,female
26/9_26_47.wav,9,26,female
26/2_26_36.wav,2,26,female
26/8_26_26.wav,8,26,female
26/8_26_2.wav,8,26,female
26/4_26_0.wav,4,26,female
26/6_26_3.wav,6,26,female
26/7_26_26.wav,7,26,female
26/8_26_33.wav,8,26,female
26/5_26_14.wav,5,26,female
26/3_26_6.wav,3,26,female
26/6_26_33.wav,6,26,female
26/9_26_22.wav,9,26,female
26/0_26_20.wav,0,26,female
26/4_26_27.wav,4,26,female
26/9_26_26.wav,9,26,female
26/8_26_35.wav,8,26,female
26/8_26_39.wav,8,26,female
26/6_26_13.wav,6,26,female
26/4_26_2.wav,4,26,female
26/0_26_39.wav,0,26,female
26/2_26_7.wav,2,26,female
26/5_26_31.wav,5,26,female
26/7_26_27.wav,7,26,female
26/0_26_13.wav,0,26,female
26/7_26_14.wav,7,26,female
26/0_26_9.wav,0,26,female
26/0_26_2.wav,0,26,female
26/0_26_38.wav,0,26,female
26/7_26_45.wav,7,26,female
26/8_26_28.wav,8,26,female
26/7_26_1.wav,7,26,female
26/5_26_25.wav,5,26,female
26/3_26_39.wav,3,26,female
26/3_26_26.wav,3,26,female
26/2_26_30.wav,2,26,female
26/6_26_10.wav,6,26,female
26/1_26_48.wav,1,26,female
26/7_26_2.wav,7,26,female
26/1_26_12.wav,1,26,female
26/5_26_29.wav,5,26,female
26/7_26_22.wav,7,26,female
26/7_26_36.wav,7,26,female
26/7_26_37.wav,7,26,female
26/1_26_32.wav,1,26,female
26/5_26_42.wav,5,26,female
26/8_26_23.wav,8,26,female
26/5_26_33.wav,5,26,female
26/5_26_28.wav,5,26,female
26/5_26_8.wav,5,26,female
26/5_26_4.wav,5,26,female
26/1_26_26.wav,1,26,female
26/4_26_42.wav,4,26,female
26/7_26_34.wav,7,26,female
26/4_26_25.wav,4,26,female
26/3_26_20.wav,3,26,female
26/1_26_0.wav,1,26,female
26/5_26_38.wav,5,26,female
26/4_26_20.wav,4,26,female
26/3_26_14.wav,3,26,female
26/2_26_8.wav,2,26,female
26/6_26_1.wav,6,26,female
26/8_26_24.wav,8,26,female
26/4_26_36.wav,4,26,female
26/1_26_37.wav,1,26,female
26/8_26_40.wav,8,26,female
26/2_26_28.wav,2,26,female
26/0_26_47.wav,0,26,female
26/9_26_25.wav,9,26,female
26/8_26_25.wav,8,26,female
26/1_26_46.wav,1,26,female
26/2_26_47.wav,2,26,female
26/1_26_40.wav,1,26,female
26/9_26_12.wav,9,26,female
26/4_26_21.wav,4,26,female
26/0_26_36.wav,0,26,female
26/1_26_24.wav,1,26,female
26/4_26_47.wav,4,26,female
26/0_26_8.wav,0,26,female
26/7_26_13.wav,7,26,female
26/7_26_32.wav,7,26,female
26/9_26_27.wav,9,26,female
26/2_26_33.wav,2,26,female
26/2_26_22.wav,2,26,female
26/8_26_18.wav,8,26,female
26/2_26_44.wav,2,26,female
26/3_26_5.wav,3,26,female
26/8_26_42.wav,8,26,female
26/6_26_39.wav,6,26,female
26/8_26_31.wav,8,26,female
26/5_26_41.wav,5,26,female
26/0_26_11.wav,0,26,female
26/6_26_37.wav,6,26,female
26/9_26_31.wav,9,26,female
26/5_26_23.wav,5,26,female
26/1_26_27.wav,1,26,female
26/9_26_2.wav,9,26,female
26/3_26_16.wav,3,26,female
26/1_26_41.wav,1,26,female
26/6_26_20.wav,6,26,female
26/7_26_43.wav,7,26,female
26/9_26_29.wav,9,26,female
26/7_26_35.wav,7,26,female
26/1_26_21.wav,1,26,female
26/1_26_35.wav,1,26,female
26/2_26_23.wav,2,26,female
26/3_26_43.wav,3,26,female
26/4_26_22.wav,4,26,female
26/9_26_21.wav,9,26,female
26/9_26_43.wav,9,26,female
26/4_26_38.wav,4,26,female
26/3_26_23.wav,3,26,female
26/1_26_44.wav,1,26,female
26/4_26_44.wav,4,26,female
26/4_26_34.wav,4,26,female
26/6_26_43.wav,6,26,female
26/8_26_46.wav,8,26,female
26/3_26_37.wav,3,26,female
26/1_26_4.wav,1,26,female
26/2_26_14.wav,2,26,female
26/1_26_49.wav,1,26,female
26/5_26_13.wav,5,26,female
26/3_26_11.wav,3,26,female
26/0_26_28.wav,0,26,female
26/9_26_48.wav,9,26,female
26/4_26_35.wav,4,26,female
26/9_26_32.wav,9,26,female
26/8_26_3.wav,8,26,female
26/9_26_40.wav,9,26,female
26/2_26_37.wav,2,26,female
26/3_26_48.wav,3,26,female
26/9_26_8.wav,9,26,female
26/9_26_4.wav,9,26,female
26/6_26_28.wav,6,26,female
26/9_26_15.wav,9,26,female
26/8_26_43.wav,8,26,female
26/7_26_39.wav,7,26,female
26/6_26_24.wav,6,26,female
26/4_26_1.wav,4,26,female
26/9_26_13.wav,9,26,female
26/1_26_25.wav,1,26,female
26/9_26_6.wav,9,26,female
26/1_26_15.wav,1,26,female
26/1_26_31.wav,1,26,female
26/5_26_16.wav,5,26,female
26/1_26_5.wav,1,26,female
26/5_26_2.wav,5,26,female
26/6_26_6.wav,6,26,female
26/2_26_2.wav,2,26,female
26/9_26_34.wav,9,26,female
26/1_26_6.wav,1,26,female
26/6_26_9.wav,6,26,female
26/4_26_29.wav,4,26,female
26/1_26_45.wav,1,26,female
26/7_26_4.wav,7,26,female
26/3_26_3.wav,3,26,female
26/4_26_7.wav,4,26,female
26/6_26_16.wav,6,26,female
26/4_26_30.wav,4,26,female
26/9_26_45.wav,9,26,female
26/7_26_38.wav,7,26,female
26/3_26_41.wav,3,26,female
26/8_26_38.wav,8,26,female
26/7_26_19.wav,7,26,female
26/4_26_39.wav,4,26,female
26/6_26_46.wav,6,26,female
26/6_26_25.wav,6,26,female
26/8_26_27.wav,8,26,female
26/2_26_4.wav,2,26,female
26/8_26_34.wav,8,26,female
26/3_26_19.wav,3,26,female
26/5_26_44.wav,5,26,female
26/0_26_6.wav,0,26,female
26/3_26_2.wav,3,26,female
26/6_26_15.wav,6,26,female
26/3_26_49.wav,3,26,female
26/3_26_4.wav,3,26,female
26/5_26_17.wav,5,26,female
26/5_26_15.wav,5,26,female
26/2_26_39.wav,2,26,female
26/1_26_43.wav,1,26,female
26/4_26_24.wav,4,26,female
26/7_26_47.wav,7,26,female
26/6_26_21.wav,6,26,female
26/2_26_26.wav,2,26,female
26/3_26_10.wav,3,26,female
26/4_26_5.wav,4,26,female
26/2_26_16.wav,2,26,female
26/6_26_26.wav,6,26,female
26/6_26_44.wav,6,26,female
26/6_26_45.wav,6,26,female
26/9_26_36.wav,9,26,female
26/0_26_1.wav,0,26,female
26/2_26_40.wav,2,26,female
26/4_26_8.wav,4,26,female
26/1_26_47.wav,1,26,female
26/7_26_31.wav,7,26,female
26/7_26_23.wav,7,26,female
26/6_26_17.wav,6,26,female
26/1_26_9.wav,1,26,female
26/0_26_19.wav,0,26,female
26/8_26_49.wav,8,26,female
26/9_26_33.wav,9,26,female
26/6_26_41.wav,6,26,female
26/3_26_15.wav,3,26,female
26/5_26_12.wav,5,26,female
26/3_26_8.wav,3,26,female
26/2_26_46.wav,2,26,female
26/9_26_16.wav,9,26,female
26/0_26_3.wav,0,26,female
26/4_26_26.wav,4,26,female
26/2_26_27.wav,2,26,female
26/1_26_14.wav,1,26,female
26/7_26_41.wav,7,26,female
26/8_26_9.wav,8,26,female
26/3_26_1.wav,3,26,female
26/5_26_7.wav,5,26,female
26/3_26_30.wav,3,26,female
26/5_26_21.wav,5,26,female
26/5_26_47.wav,5,26,female
26/6_26_2.wav,6,26,female
26/2_26_9.wav,2,26,female
26/7_26_25.wav,7,26,female
26/8_26_16.wav,8,26,female
26/9_26_30.wav,9,26,female
26/7_26_18.wav,7,26,female
26/2_26_25.wav,2,26,female
26/3_26_36.wav,3,26,female
26/8_26_4.wav,8,26,female
26/8_26_19.wav,8,26,female
26/0_26_49.wav,0,26,female
26/9_26_41.wav,9,26,female
26/3_26_44.wav,3,26,female
26/0_26_10.wav,0,26,female
26/0_26_41.wav,0,26,female
26/0_26_23.wav,0,26,female
26/3_26_29.wav,3,26,female
26/0_26_4.wav,0,26,female
26/2_26_45.wav,2,26,female
26/0_26_5.wav,0,26,female
26/5_26_32.wav,5,26,female
26/7_26_21.wav,7,26,female
26/6_26_23.wav,6,26,female
26/7_26_29.wav,7,26,female
26/7_26_8.wav,7,26,female
26/6_26_49.wav,6,26,female
26/3_26_35.wav,3,26,female
26/3_26_40.wav,3,26,female
26/0_26_25.wav,0,26,female
26/8_26_13.wav,8,26,female
26/3_26_17.wav,3,26,female
26/4_26_11.wav,4,26,female
26/4_26_43.wav,4,26,female
26/6_26_12.wav,6,26,female
26/1_26_39.wav,1,26,female
26/4_26_33.wav,4,26,female
26/1_26_29.wav,1,26,female
26/2_26_21.wav,2,26,female
26/4_26_12.wav,4,26,female
26/4_26_4.wav,4,26,female
26/4_26_49.wav,4,26,female
26/1_26_3.wav,1,26,female
26/7_26_0.wav,7,26,female
26/0_26_30.wav,0,26,female
26/1_26_17.wav,1,26,female
26/9_26_1.wav,9,26,female
26/0_26_0.wav,0,26,female
26/8_26_37.wav,8,26,female
26/1_26_11.wav,1,26,female
26/5_26_34.wav,5,26,female
26/1_26_23.wav,1,26,female
26/1_26_36.wav,1,26,female
26/6_26_4.wav,6,26,female
26/4_26_46.wav,4,26,female
26/5_26_45.wav,5,26,female
26/2_26_38.wav,2,26,female
26/8_26_47.wav,8,26,female
26/0_26_40.wav,0,26,female
26/9_26_17.wav,9,26,female
26/8_26_14.wav,8,26,female
26/0_26_15.wav,0,26,female
26/5_26_26.wav,5,26,female
26/4_26_31.wav,4,26,female
26/3_26_28.wav,3,26,female
26/9_26_10.wav,9,26,female
26/5_26_36.wav,5,26,female
26/8_26_36.wav,8,26,female
26/5_26_48.wav,5,26,female
26/2_26_5.wav,2,26,female
26/3_26_31.wav,3,26,female
26/7_26_20.wav,7,26,female
26/8_26_17.wav,8,26,female
26/7_26_40.wav,7,26,female
26/0_26_29.wav,0,26,female
26/8_26_11.wav,8,26,female
26/3_26_25.wav,3,26,female
26/7_26_49.wav,7,26,female
26/5_26_20.wav,5,26,female
26/3_26_13.wav,3,26,female
26/0_26_27.wav,0,26,female
26/3_26_24.wav,3,26,female
26/6_26_35.wav,6,26,female
26/2_26_34.wav,2,26,female
26/9_26_46.wav,9,26,female
26/8_26_20.wav,8,26,female
26/1_26_10.wav,1,26,female
26/2_26_49.wav,2,26,female
26/7_26_3.wav,7,26,female
26/1_26_16.wav,1,26,female
26/1_26_13.wav,1,26,female
26/9_26_38.wav,9,26,female
26/3_26_33.wav,3,26,female
26/7_26_30.wav,7,26,female
26/0_26_34.wav,0,26,female
26/5_26_1.wav,5,26,female
26/9_26_37.wav,9,26,female
26/8_26_48.wav,8,26,female
26/4_26_23.wav,4,26,female
26/2_26_41.wav,2,26,female
26/3_26_32.wav,3,26,female
26/4_26_16.wav,4,26,female
26/6_26_8.wav,6,26,female
26/6_26_34.wav,6,26,female
26/9_26_11.wav,9,26,female
26/1_26_20.wav,1,26,female
26/7_26_10.wav,7,26,female
26/0_26_33.wav,0,26,female
26/9_26_18.wav,9,26,female
26/5_26_9.wav,5,26,female
26/4_26_19.wav,4,26,female
26/0_26_31.wav,0,26,female
26/5_26_10.wav,5,26,female
26/2_26_18.wav,2,26,female
26/4_26_41.wav,4,26,female
26/4_26_40.wav,4,26,female
26/7_26_17.wav,7,26,female
26/0_26_43.wav,0,26,female
26/3_26_45.wav,3,26,female
26/2_26_3.wav,2,26,female
26/3_26_34.wav,3,26,female
26/8_26_21.wav,8,26,female
26/9_26_5.wav,9,26,female
26/2_26_12.wav,2,26,female
26/9_26_39.wav,9,26,female
26/4_26_32.wav,4,26,female
26/7_26_6.wav,7,26,female
28/7_28_10.wav,7,28,female
28/6_28_29.wav,6,28,female
28/7_28_40.wav,7,28,female
28/0_28_3.wav,0,28,female
28/3_28_3.wav,3,28,female
28/0_28_22.wav,0,28,female
28/1_28_34.wav,1,28,female
28/7_28_32.wav,7,28,female
28/3_28_41.wav,3,28,female
28/2_28_37.wav,2,28,female
28/6_28_5.wav,6,28,female
28/4_28_31.wav,4,28,female
28/0_28_11.wav,0,28,female
28/3_28_6.wav,3,28,female
28/6_28_45.wav,6,28,female
28/1_28_25.wav,1,28,female
28/2_28_42.wav,2,28,female
28/8_28_42.wav,8,28,female
28/5_28_16.wav,5,28,female
28/1_28_4.wav,1,28,female
28/7_28_21.wav,7,28,female
28/1_28_27.wav,1,28,female
28/9_28_28.wav,9,28,female
28/9_28_46.wav,9,28,female
28/9_28_2.wav,9,28,female
28/0_28_45.wav,0,28,female
28/7_28_35.wav,7,28,female
28/9_28_29.wav,9,28,female
28/6_28_44.wav,6,28,female
28/8_28_39.wav,8,28,female
28/3_28_49.wav,3,28,female
28/9_28_40.wav,9,28,female
28/6_28_3.wav,6,28,female
28/8_28_36.wav,8,28,female
28/6_28_38.wav,6,28,female
28/5_28_25.wav,5,28,female
28/6_28_21.wav,6,28,female
28/1_28_33.wav,1,28,female
28/4_28_11.wav,4,28,female
28/1_28_1.wav,1,28,female
28/8_28_48.wav,8,28,female
28/1_28_12.wav,1,28,female
28/7_28_36.wav,7,28,female
28/5_28_45.wav,5,28,female
28/1_28_22.wav,1,28,female
28/9_28_24.wav,9,28,female
28/7_28_16.wav,7,28,female
28/8_28_17.wav,8,28,female
28/2_28_32.wav,2,28,female
28/8_28_16.wav,8,28,female
28/1_28_31.wav,1,28,female
28/6_28_39.wav,6,28,female
28/6_28_42.wav,6,28,female
28/1_28_24.wav,1,28,female
28/0_28_31.wav,0,28,female
28/4_28_46.wav,4,28,female
28/2_28_49.wav,2,28,female
28/0_28_37.wav,0,28,female
28/1_28_23.wav,1,28,female
28/7_28_43.wav,7,28,female
28/2_28_29.wav,2,28,female
28/1_28_6.wav,1,28,female
28/7_28_9.wav,7,28,female
28/3_28_29.wav,3,28,female
28/1_28_3.wav,1,28,female
28/4_28_12.wav,4,28,female
28/8_28_37.wav,8,28,female
28/8_28_27.wav,8,28,female
28/6_28_16.wav,6,28,female
28/4_28_42.wav,4,28,female
28/8_28_32.wav,8,28,female
28/0_28_10.wav,0,28,female
28/7_28_29.wav,7,28,female
28/7_28_19.wav,7,28,female
28/7_28_49.wav,7,28,female
28/4_28_44.wav,4,28,female
28/0_28_39.wav,0,28,female
28/4_28_34.wav,4,28,female
28/3_28_15.wav,3,28,female
28/5_28_22.wav,5,28,female
28/0_28_49.wav,0,28,female
28/3_28_24.wav,3,28,female
28/6_28_14.wav,6,28,female
28/0_28_6.wav,0,28,female
28/6_28_0.wav,6,28,female
28/9_28_17.wav,9,28,female
28/2_28_14.wav,2,28,female
28/6_28_23.wav,6,28,female
28/7_28_6.wav,7,28,female
28/0_28_43.wav,0,28,female
28/6_28_47.wav,6,28,female
28/5_28_36.wav,5,28,female
28/3_28_17.wav,3,28,female
28/5_28_33.wav,5,28,female
28/9_28_30.wav,9,28,female
28/0_28_27.wav,0,28,female
28/2_28_5.wav,2,28,female
28/9_28_22.wav,9,28,female
28/9_28_44.wav,9,28,female
28/2_28_47.wav,2,28,female
28/5_28_48.wav,5,28,female
28/0_28_41.wav,0,28,female
28/1_28_9.wav,1,28,female
28/1_28_16.wav,1,28,female
28/6_28_13.wav,6,28,female
28/9_28_5.wav,9,28,female
28/4_28_4.wav,4,28,female
28/7_28_27.wav,7,28,female
28/9_28_7.wav,9,28,female
28/1_28_19.wav,1,28,female
28/6_28_26.wav,6,28,female
28/1_28_20.wav,1,28,female
28/8_28_1.wav,8,28,female
28/7_28_26.wav,7,28,female
28/9_28_45.wav,9,28,female
28/2_28_13.wav,2,28,female
28/4_28_35.wav,4,28,female
28/3_28_46.wav,3,28,female
28/4_28_14.wav,4,28,female
28/9_28_14.wav,9,28,female
28/5_28_43.wav,5,28,female
28/2_28_17.wav,2,28,female
28/5_28_14.wav,5,28,female
28/6_28_40.wav,6,28,female
28/6_28_7.wav,6,28,female
28/5_28_23.wav,5,28,female
28/3_28_38.wav,3,28,female
28/6_28_48.wav,6,28,female
28/0_28_33.wav,0,28,female
28/9_28_8.wav,9,28,female
28/7_28_46.wav,7,28,female
28/3_28_20.wav,3,28,female
28/3_28_33.wav,3,28,female
28/1_28_45.wav,1,28,female
28/4_28_27.wav,4,28,female
28/8_28_26.wav,8,28,female
28/5_28_21.wav,5,28,female
28/1_28_17.wav,1,28,female
28/3_28_7.wav,3,28,female
28/1_28_14.wav,1,28,female
28/0_28_5.wav,0,28,female
28/6_28_32.wav,6,28,female
28/2_28_11.wav,2,28,female
28/6_28_33.wav,6,28,female
28/0_28_17.wav,0,28,female
28/7_28_13.wav,7,28,female
28/7_28_31.wav,7,28,female
28/3_28_22.wav,3,28,female
28/2_28_0.wav,2,28,female
28/0_28_42.wav,0,28,female
28/7_28_42.wav,7,28,female
28/1_28_26.wav,1,28,female
28/2_28_24.wav,2,28,female
28/9_28_6.wav,9,28,female
28/7_28_0.wav,7,28,female
28/5_28_3.wav,5,28,female
28/7_28_5.wav,7,28,female
28/9_28_12.wav,9,28,female
28/2_28_41.wav,2,28,female
28/4_28_41.wav,4,28,female
28/2_28_15.wav,2,28,female
28/4_28_17.wav,4,28,female
28/3_28_35.wav,3,28,female
28/3_28_42.wav,3,28,female
28/7_28_7.wav,7,28,female
28/3_28_26.wav,3,28,female
28/2_28_4.wav,2,28,female
28/0_28_7.wav,0,28,female
28/8_28_10.wav,8,28,female
28/9_28_20.wav,9,28,female
28/1_28_39.wav,1,28,female
28/1_28_0.wav,1,28,female
28/6_28_41.wav,6,28,female
28/9_28_33.wav,9,28,female
28/5_28_0.wav,5,28,female
28/4_28_48.wav,4,28,female
28/7_28_34.wav,7,28,female
28/8_28_43.wav,8,28,female
28/3_28_30.wav,3,28,female
28/3_28_45.wav,3,28,female
28/6_28_4.wav,6,28,female
28/0_28_13.wav,0,28,female
28/4_28_5.wav,4,28,female
28/7_28_25.wav,7,28,female
28/4_28_37.wav,4,28,female
28/9_28_18.wav,9,28,female
28/4_28_2.wav,4,28,female
28/7_28_1.wav,7,28,female
28/5_28_19.wav,5,28,female
28/5_28_9.wav,5,28,female
28/5_28_6.wav,5,28,female
28/0_28_4.wav,0,28,female
28/4_28_18.wav,4,28,female
28/1_28_36.wav,1,28,female
28/9_28_19.wav,9,28,female
28/2_28_20.wav,2,28,female
28/0_28_20.wav,0,28,female
28/1_28_10.wav,1,28,female
28/0_28_15.wav,0,28,female
28/5_28_49.wav,5,28,female
28/8_28_30.wav,8,28,female
28/3_28_9.wav,3,28,female
28/3_28_18.wav,3,28,female
28/5_28_2.wav,5,28,female
28/4_28_15.wav,4,28,female
28/1_28_44.wav,1,28,female
28/0_28_35.wav,0,28,female
28/6_28_8.wav,6,28,female
28/5_28_34.wav,5,28,female
28/8_28_24.wav,8,28,female
28/7_28_47.wav,7,28,female
28/7_28_14.wav,7,28,female
28/3_28_25.wav,3,28,female
28/2_28_27.wav,2,28,female
28/7_28_24.wav,7,28,female
28/5_28_32.wav,5,28,female
28/0_28_26.wav,0,28,female
28/2_28_45.wav,2,28,female
28/1_28_29.wav,1,28,female
28/5_28_1.wav,5,28,female
28/0_28_19.wav,0,28,female
28/2_28_1.wav,2,28,female
28/7_28_8.wav,7,28,female
28/0_28_2.wav,0,28,female
28/9_28_0.wav,9,28,female
28/2_28_31.wav,2,28,female
28/4_28_6.wav,4,28,female
28/0_28_47.wav,0,28,female
28/7_28_33.wav,7,28,female
28/2_28_39.wav,2,28,female
28/3_28_44.wav,3,28,female
28/8_28_35.wav,8,28,female
28/2_28_7.wav,2,28,female
28/4_28_10.wav,4,28,female
28/5_28_41.wav,5,28,female
28/6_28_30.wav,6,28,female
28/3_28_5.wav,3,28,female
28/5_28_30.wav,5,28,female
28/9_28_3.wav,9,28,female
28/7_28_30.wav,7,28,female
28/6_28_49.wav,6,28,female
28/1_28_46.wav,1,28,female
28/9_28_37.wav,9,28,female
28/4_28_25.wav,4,28,female
28/5_28_10.wav,5,28,female
28/2_28_43.wav,2,28,female
28/4_28_24.wav,4,28,female
28/7_28_28.wav,7,28,female
28/1_28_13.wav,1,28,female
28/6_28_11.wav,6,28,female
28/3_28_34.wav,3,28,female
28/8_28_49.wav,8,28,female
28/4_28_19.wav,4,28,female
28/5_28_11.wav,5,28,female
28/4_28_39.wav,4,28,female
28/3_28_39.wav,3,28,female
28/2_28_10.wav,2,28,female
28/2_28_12.wav,2,28,female
28/6_28_1.wav,6,28,female
28/5_28_17.wav,5,28,female
28/8_28_19.wav,8,28,female
28/7_28_3.wav,7,28,female
28/2_28_38.wav,2,28,female
28/6_28_28.wav,6,28,female
28/5_28_37.wav,5,28,female
28/2_28_2.wav,2,28,female
28/4_28_29.wav,4,28,female
28/3_28_1.wav,3,28,female
28/4_28_38.wav,4,28,female
28/1_28_2.wav,1,28,female
28/6_28_35.wav,6,28,female
28/8_28_4.wav,8,28,female
28/3_28_32.wav,3,28,female
28/6_28_22.wav,6,28,female
28/5_28_24.wav,5,28,female
28/9_28_25.wav,9,28,female
28/1_28_28.wav,1,28,female
28/4_28_47.wav,4,28,female
28/2_28_23.wav,2,28,female
28/9_28_32.wav,9,28,female
28/6_28_2.wav,6,28,female
28/3_28_16.wav,3,28,female
28/0_28_38.wav,0,28,female
28/1_28_11.wav,1,28,female
28/4_28_1.wav,4,28,female
28/1_28_47.wav,1,28,female
28/2_28_26.wav,2,28,female
28/8_28_47.wav,8,28,female
28/2_28_46.wav,2,28,female
28/3_28_14.wav,3,28,female
28/1_28_40.wav,1,28,female
28/5_28_4.wav,5,28,female
28/5_28_12.wav,5,28,female
28/9_28_36.wav,9,28,female
28/2_28_30.wav,2,28,female
28/0_28_30.wav,0,28,female
28/2_28_48.wav,2,28,female
28/5_28_26.wav,5,28,female
28/7_28_15.wav,7,28,female
28/4_28_0.wav,4,28,female
28/0_28_36.wav,0,28,female
28/0_28_1.wav,0,28,female
28/7_28_45.wav,7,28,female
28/7_28_11.wav,7,28,female
28/9_28_15.wav,9,28,female
28/5_28_47.wav,5,28,female
28/9_28_38.wav,9,28,female
28/3_28_27.wav,3,28,female
28/7_28_17.wav,7,28,female
28/5_28_42.wav,5,28,female
28/9_28_42.wav,9,28,female
28/4_28_16.wav,4,28,female
28/2_28_3.wav,2,28,female
28/8_28_40.wav,8,28,female
28/4_28_22.wav,4,28,female
28/8_28_21.wav,8,28,female
28/1_28_35.wav,1,28,female
28/8_28_38.wav,8,28,female
28/0_28_32.wav,0,28,female
28/2_28_36.wav,2,28,female
28/9_28_26.wav,9,28,female
28/3_28_12.wav,3,28,female
